0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
203.03656,202.96359,202.81547,202.71675,202.66623,202.58213,202.5372,202.46132,202.44088,202.41773,202.38703,202.35265,202.30457,202.25383,202.19897,202.10689,202.07119,201.98688,201.9364,201.951,201.9481,201.89597,201.79123,201.77448
202.92755,202.79242,202.74513,202.67856,202.56863,202.58021,202.53672,202.51613,202.40822,202.32498,202.26554,202.21838,202.18684,202.15788,202.07172,202.07685,202.02222,202.01275,201.99322,201.91767,201.83418,201.77879,201.78705,201.68443
202.78865,202.76416,202.6692,202.65046,202.62519,202.54913,202.48346,202.42102,202.43849,202.4136,202.3598,202.30714,202.24406,202.2103,202.17628,202.09298,202.03785,201.95855,201.90201,201.8585,201.83345,201.79879,201.70285,201.68068
202.78053,202.70778,202.68671,202.61473,202.54316,202.52084,202.51543,202.45836,202.384,202.3086,202.24682,202.18905,202.1344,202.05064,202.02466,201.97772,201.98135,201.97015,201.92167,201.8636,201.77966,201.72697,201.73111,201.69579
202.75954,202.71533,202.61112,202.59931,202.59246,202.54635,202.43706,202.37858,202.32902,202.30051,202.29333,202.26213,202.2055,202.16032,202.11441,202.05117,201.93821,201.85837,201.81032,201.8175,201.80207,201.75712,201.67918,201.61427
202.71741,202.65413,202.68401,202.64919,202.53148,202.45506,202.4359,202.42015,202.37401,202.36564,202.29645,202.21858,202.19373,202.12469,202.04611,202.01813,201.97767,201.9262,201.86391,201.74631,201.70473,201.68161,201.66154,201.61337
202.72237,202.6835,202.59655,202.50944,202.50339,202.47755,202.45824,202.38962,202.35251,202.2573,202.21804,202.18453,202.10736,202.08139,202.05182,202.00166,201.95608,201.88561,201.84538,201.80105,201.72114,201.64801,201.61435,201.55095
202.64927,202.58682,202.56126,202.54163,202.49708,202.48589,202.41987,202.35754,202.38582,202.27103,202.16953,202.1407,202.09481,202.05829,201.97107,201.9434,201.88812,201.85066,201.79773,201.75367,201.72587,201.69316,201.58238,201.57524
202.65197,202.63285,202.60577,202.52165,202.4776,202.40091,202.3525,202.34444,202.1741,202.2092,202.17435,202.11597,202.0616,202.02052,201.97958,201.91386,201.85411,201.82192,201.77464,201.7343,201.68409,201.92646,201.6116,201.53502
202.64108,202.58903,202.51232,202.50082,202.46871,202.4021,202.34789,202.25682,202.24937,202.18823,202.164,202.11133,202.06638,202.01659,201.96572,201.88866,201.87054,201.79949,201.74463,201.69711,201.64398,201.28077,201.5167,201.45491
