0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
202.20371,202.19953,202.17974,202.24437,202.24732,202.21283,202.24248,202.29069,202.31888,202.31945,202.33387,202.35568,202.38893,202.42722,202.45453,202.49052,202.47266,202.5094,202.48328,202.55512,202.63179,202.62429,202.67148,202.74111
202.1509,202.17951,202.17916,202.14645,202.18532,202.23161,202.23656,202.21794,202.25683,202.29282,202.32583,202.35753,202.34687,202.37807,202.38859,202.38717,202.41436,202.43672,202.5346,202.53883,202.54506,202.58493,202.64294,202.662
202.06388,202.06047,202.12504,202.17226,202.13606,202.16161,202.17731,202.24003,202.26566,202.26115,202.28161,202.28875,202.33143,202.3425,202.38015,202.43093,202.4634,202.45233,202.42675,202.46388,202.5095,202.55582,202.56223,202.56558
202.09436,202.12125,202.11214,202.12166,202.1637,202.19981,202.19038,202.22151,202.20087,202.26302,202.29666,202.31287,202.32849,202.33981,202.37302,202.35202,202.39071,202.42326,202.46774,202.48405,202.483,202.4949,202.57454,202.60435
202.06539,202.07231,202.07906,202.10016,202.15109,202.12774,202.15856,202.19017,202.24542,202.25261,202.29336,202.32655,202.37491,202.38581,202.38387,202.38783,202.4177,202.41293,202.42155,202.46093,202.48398,202.52359,202.49385,202.56055
202.02957,202.06915,202.09404,202.09401,202.10244,202.13657,202.19296,202.21554,202.24557,202.25575,202.27586,202.29914,202.30477,202.32818,202.33181,202.39968,202.39904,202.42219,202.4083,202.43832,202.44753,202.49078,202.52043,202.52949
202.01395,202.02277,202.02896,202.06733,202.1023,202.12214,202.16951,202.1732,202.18182,202.21357,202.22137,202.22826,202.25986,202.292,202.3208,202.33644,202.33808,202.37762,202.43746,202.4081,202.4466,202.42674,202.45226,202.49111
201.97511,201.98817,202.01692,202.05054,202.05516,202.09752,202.09639,202.1214,202.15412,202.17363,202.16581,202.23204,202.24733,202.26774,202.2944,202.3014,202.3335,202.34308,202.35193,202.41539,202.40724,202.45752,202.44273,202.45737
201.96643,201.98181,202.03365,202.02739,202.04438,202.07754,202.08455,202.12947,202.154,202.16512,202.2122,202.21198,202.22124,202.2477,202.25021,202.31927,202.31277,202.35024,202.37562,202.35864,202.41708,202.41503,202.44546,202.44711
201.96823,201.9733,201.99562,202.04188,202.0454,202.0717,202.10389,202.10702,202.10363,202.15887,202.17454,202.18114,202.21358,202.23259,202.28499,202.27605,202.30307,202.31196,202.32574,202.3524,202.37033,202.37292,202.4077,202.44074
201.93605,202.00577,201.99207,202.01203,202.04704,202.05523,202.06712,202.10997,202.13944,202.12984,202.16009,202.19868,202.21978,202.23879,202.2204,202.23963,202.30657,202.29647,202.33804,202.34225,202.33371,202.36204,202.40289,202.42805
201.94952,201.91094,201.97282,201.99613,202.0278,202.03911,202.07283,202.06711,202.11237,202.1374,202.14046,202.16865,202.1801,202.19411,202.23778,202.23322,202.22393,202.26044,202.28832,202.29468,202.33574,202.35683,202.36638,202.39448
201.88802,201.938,201.94918,201.9654,201.99037,202.03341,202.02927,202.03686,202.06987,202.07653,202.11191,202.12263,202.16746,202.16793,202.16472,202.20801,202.22956,202.25939,202.25724,202.31203,202.30562,202.35189,202.36078,202.34135
201.89335,201.89793,201.94467,201.96098,201.97004,201.99275,202.01299,202.05207,202.04338,202.07897,202.09713,202.10959,202.11417,202.15438,202.17073,202.18788,202.20677,202.21763,202.24477,202.25156,202.29705,202.26651,202.29707,202.33613
201.84002,201.91703,201.88025,201.92851,201.9626,201.97748,201.99229,202.00126,202.01768,202.05694,202.07775,202.1049,202.10647,202.10931,202.17016,202.17783,202.18857,202.24511,202.24277,202.26676,202.25814,202.30639,202.29078,202.30836
201.83193,201.83735,201.89991,201.8915,201.9194,201.90669,201.95895,201.99297,202.01551,202.03262,202.03623,202.05359,202.09756,202.0993,202.13794,202.14057,202.15111,202.14624,202.15848,202.20365,202.22175,202.26493,202.28215,202.27134
