0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
201.8643,201.86798,201.9343,201.89926,202.05007,202.00144,202.05046,202.15034,202.13319,202.23205,202.25979,202.27139,202.34256,202.37046,202.42542,202.44475,202.5332,202.5625,202.58698,202.6574,202.7116,202.75668,202.84877,
201.78761,201.86053,201.91032,201.88682,202.01706,201.99717,202.08436,202.10011,202.12037,202.23836,202.25263,202.25191,202.32937,202.36808,202.43396,202.43456,202.49639,202.58002,202.51871,202.66727,202.6793,202.72546,202.80081,
201.79362,201.8265,201.89297,201.90171,201.97159,202.00079,202.07114,202.05533,202.15762,202.19885,202.25926,202.24603,202.31491,202.34847,202.4135,202.46004,202.47383,202.52739,202.51249,202.64055,202.6629,202.70941,202.7497,
201.79114,201.83714,201.82331,201.91684,201.93532,202.01742,202.01812,202.09671,202.12276,202.2277,202.20977,202.25046,202.3078,202.32617,202.41389,202.43359,202.47377,202.51783,202.53968,202.595,202.61888,202.70918,202.72084,
201.7729,201.7955,201.83419,201.88022,201.9541,202.00507,201.996,202.09062,202.1168,202.20258,202.19791,202.25776,202.29604,202.31605,202.39544,202.43722,202.482,202.46457,202.54357,202.57022,202.62361,202.65927,202.72652,
201.75284,201.79115,201.84328,201.82286,201.96742,201.95516,202.01375,202.10168,202.09466,202.17814,202.19238,202.24287,202.28914,202.30344,202.39908,202.41973,202.44076,202.49511,202.51529,202.56674,202.60693,202.60402,202.74824,
201.72958,201.74972,201.84534,201.84184,201.9206,201.95887,202.03695,202.07795,202.07797,202.15958,202.19397,202.23525,202.272,202.30351,202.36452,202.39325,202.45345,202.5053,202.46386,202.60296,202.54827,202.62174,202.70969,
201.73634,201.75712,201.75885,201.89864,201.89732,201.95588,202.02609,202.05399,202.07415,202.15503,202.16377,202.22179,202.27074,202.29717,202.3525,202.37983,202.44364,202.4563,202.47385,202.55808,202.53881,202.63517,202.65413,
201.71119,201.75652,201.77506,201.87348,201.87431,201.96676,201.99784,202.06391,202.05919,202.13773,202.16299,202.2103,202.25433,202.25488,202.37742,202.36329,202.40025,202.47403,202.44815,202.54823,202.54683,202.62366,202.62629,
201.68962,201.7633,201.77419,201.84241,201.88837,201.94792,201.98729,202.0475,202.04585,202.11016,202.17293,202.19635,202.24209,202.27486,202.34093,202.33193,202.40708,202.45716,202.44889,202.52588,202.53401,202.59799,202.62446,
201.71324,201.75539,201.75406,201.83908,201.88728,201.94243,201.98059,202.00843,202.05554,202.10862,202.13816,202.19685,202.22718,202.26159,202.32839,202.30259,202.39998,202.46243,202.44684,202.50543,202.51754,202.60163,202.5963,
201.72625,201.73825,201.75957,201.82732,201.8831,201.92425,201.97682,202.01011,202.025,202.09851,202.12005,202.18324,202.22691,202.25045,202.29365,202.32371,202.36865,202.45283,202.44246,202.44706,202.57097,202.54775,202.60121,
201.68348,201.72263,201.74696,201.83004,201.86369,201.9365,201.96142,201.99396,202.02813,202.06014,202.1374,202.16035,202.20026,202.24191,202.28808,202.32508,202.32438,202.42909,202.40793,202.48454,202.52941,202.55651,202.56425,
201.66346,201.7308,201.73973,201.80761,201.85905,201.93411,201.9529,201.96716,202.0224,202.07571,202.08838,202.16948,202.19991,202.19388,202.29241,202.28881,202.3569,202.40744,202.3945,202.47756,202.4859,202.56197,202.58799,
201.63751,201.69586,201.75021,201.78774,201.86019,201.9049,201.91642,201.97662,202.00836,202.0779,202.0759,202.15898,202.1637,202.19916,202.26345,202.29919,202.34162,202.42521,202.35427,202.47073,202.47459,202.52619,202.62212,
201.61943,201.70101,201.74308,201.74838,201.8803,201.8608,201.93682,201.957,201.98251,202.06012,202.08872,202.10585,202.16635,202.2192,202.2574,202.27475,202.35053,202.35106,202.38814,202.4689,202.43973,202.48481,202.60497,
201.6033,201.68864,201.72974,201.77318,201.85599,201.83554,201.91312,201.9463,201.99735,202.05143,202.05751,202.12817,202.15661,202.15875,202.25042,202.28712,202.34815,202.32484,202.38538,202.42902,202.48106,202.44843,202.58394,
