0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
201.09255,200.92367,200.88109,200.83322,200.77142,200.73711,200.6549,200.66444,200.64377,200.54876,200.51429,200.45964,200.43361,200.42614,200.35257,200.29585,200.29972,200.27865,200.1985,200.21378,200.2252,200.18939,200.16505,
201.06285,200.89368,200.90067,200.83959,200.75798,200.74649,200.70479,200.664,200.59712,200.57464,200.54662,200.46629,200.44664,200.40829,200.35218,200.28567,200.28652,200.26862,200.22892,200.19005,200.2279,200.1831,200.17793,
200.99593,200.94772,200.87206,200.83127,200.81827,200.70592,200.74854,200.66424,200.57744,200.60101,200.55071,200.51912,200.4114,200.44103,200.33805,200.27744,200.2854,200.26308,200.20027,200.17971,200.22219,200.22813,200.11425,
200.99261,200.94235,200.90539,200.81312,200.80824,200.75468,200.74685,200.65638,200.63295,200.59246,200.5774,200.47627,200.45804,200.41513,200.34495,200.31929,200.28154,200.25819,200.19722,200.20288,200.1176,200.2007,200.22681,
201.03179,200.92115,200.89547,200.89042,200.76402,200.77431,200.72625,200.65771,200.6415,200.62354,200.58231,200.50129,200.44993,200.42124,200.36206,200.32635,200.28601,200.2157,200.21135,200.21492,200.17004,200.09632,200.22392,
201.0205,200.94122,200.89076,200.87947,200.80345,200.76905,200.70527,200.72105,200.65206,200.59839,200.59581,200.53305,200.49931,200.40217,200.35084,200.3259,200.26858,200.22965,200.2236,200.18167,200.1717,200.09027,200.18851,
201.01809,200.97225,200.87994,200.85449,200.82944,200.77269,200.72802,200.71658,200.66771,200.63258,200.61617,200.52286,200.46946,200.46127,200.38895,200.31073,200.27435,200.25349,200.17995,200.16666,200.15578,200.10059,200.16523,
201.01053,200.96096,200.90983,200.82852,200.87477,200.75369,200.73425,200.74494,200.69233,200.63058,200.61087,200.5433,200.50505,200.46574,200.36439,200.34402,200.29671,200.23923,200.16179,200.18449,200.10885,200.1599,200.12319,
201.00764,200.92999,200.93281,200.83188,200.88891,200.72984,200.77037,200.77248,200.69636,200.64571,200.61969,200.54924,200.51858,200.45511,200.40117,200.35893,200.31156,200.20466,200.15633,200.16076,200.16836,200.08184,200.1131,
200.97558,200.94596,200.94228,200.84393,200.8719,200.74199,200.79312,200.76177,200.72021,200.66182,200.6518,200.54417,200.49263,200.48014,200.41475,200.35828,200.31662,200.23663,200.14865,200.16977,200.12477,200.15188,200.07898,
