0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
201.24769,201.21026,201.19315,201.17942,201.16673,201.16649,201.1671,201.17188,201.17399,201.17336,201.17601,201.178,201.17128,201.17269,201.16925,201.16601,201.15903,201.1531,201.15597,201.15158,201.16328,201.16513,201.19045,201.21578
201.21682,201.19185,201.18432,201.17475,201.1635,201.1586,201.16341,201.16296,201.16595,201.17074,201.17127,201.1803,201.1714,201.15803,201.16031,201.16785,201.16567,201.16794,201.1585,201.1514,201.165,201.17837,201.18773,201.19709
201.19018,201.17371,201.1659,201.15985,201.15853,201.16066,201.16276,201.17488,201.18103,201.18177,201.18455,201.1885,201.18536,201.18283,201.17803,201.17227,201.17488,201.18396,201.18938,201.17303,201.16607,201.16157,201.17444,201.1873
201.17535,201.17167,201.1659,201.16839,201.17692,201.17976,201.18405,201.18439,201.18134,201.19713,201.19922,201.19833,201.20259,201.20322,201.19982,201.19316,201.18591,201.17591,201.17464,201.17722,201.17977,201.17138,201.16527,201.15916
201.16721,201.16972,201.17221,201.17385,201.17972,201.189,201.19681,201.19966,201.2104,201.20797,201.21002,201.21625,201.21165,201.21307,201.20955,201.20785,201.20587,201.1999,201.1851,201.1803,201.18255,201.18494,201.18593,201.18692
201.20111,201.18223,201.18112,201.17661,201.18578,201.19379,201.19849,201.20567,201.2119,201.2121,201.2137,201.21379,201.21536,201.21958,201.21968,201.21492,201.21257,201.20866,201.20471,201.19807,201.17916,201.17109,201.18025,201.18941
201.1472,201.15758,201.1616,201.18177,201.18731,201.19379,201.20006,201.21824,201.21776,201.21523,201.21727,201.21714,201.21848,201.21673,201.21234,201.21845,201.21976,201.21856,201.21525,201.20571,201.19462,201.18879,201.17747,201.16615
201.13339,201.15905,201.17549,201.18031,201.18903,201.19406,201.2044,201.2019,201.21092,201.21954,201.21616,201.21556,201.21698,201.2215,201.22178,201.21909,201.21872,201.21676,201.21689,201.21363,201.20972,201.20502,201.19286,201.18071
201.15531,201.16697,201.17391,201.18361,201.18704,201.18895,201.2005,201.20862,201.21366,201.20826,201.21767,201.21616,201.22225,201.2259,201.22388,201.22031,201.21674,201.21137,201.20109,201.2024,201.20163,201.20208,201.20386,201.20564
201.15406,201.15988,201.16496,201.16797,201.18054,201.19436,201.19458,201.19919,201.20211,201.21243,201.22085,201.22349,201.22355,201.21658,201.21473,201.20826,201.19631,201.18905,201.18453,201.18213,201.17789,201.17861,201.17717,201.17572
201.17118,201.17192,201.17428,201.17659,201.17798,201.18255,201.19306,201.19199,201.20231,201.20801,201.21482,201.21809,201.21539,201.21065,201.20369,201.19744,201.19347,201.1862,201.1842,201.18179,201.18477,201.1836,201.18813,201.19265
201.1805,201.17029,201.17209,201.17979,201.18285,201.18401,201.19206,201.19097,201.19291,201.19555,201.19946,201.1983,201.19923,201.19663,201.19484,201.19639,201.19949,201.20332,201.20675,201.21025,201.20747,201.21031,201.21735,201.22439
201.16107,201.16761,201.17318,201.16676,201.16705,201.17363,201.17517,201.1758,201.17946,201.18309,201.17906,201.17707,201.1781,201.17666,201.18337,201.18773,201.18797,201.19699,201.19913,201.20591,201.21364,201.2153,201.20617,201.19705
201.15311,201.16267,201.16978,201.17248,201.17003,201.1722,201.16742,201.1718,201.17289,201.16912,201.16851,201.17553,201.17301,201.1747,201.17823,201.18302,201.19325,201.20286,201.20523,201.20322,201.1973,201.19941,201.21187,201.22433
201.14472,201.14872,201.15767,201.16078,201.16408,201.16843,201.16334,201.16944,201.16487,201.17022,201.16761,201.16416,201.17316,201.1784,201.18455,201.19284,201.19988,201.19898,201.19603,201.19659,201.20239,201.20834,201.22153,201.23473
201.17281,201.16006,201.14792,201.14931,201.16218,201.16746,201.17721,201.17568,201.17584,201.17717,201.17633,201.18067,201.18202,201.18861,201.19521,201.19266,201.18451,201.18125,201.19033,201.2015,201.2132,201.21889,201.2144,201.20991
201.15061,201.1559,201.16038,201.15852,201.15762,201.15124,201.15407,201.15623,201.17141,201.17902,201.18791,201.19829,201.20131,201.19226,201.18189,201.1785,201.17989,201.18703,201.20307,201.21009,201.21089,201.22576,201.22859,201.23142
201.16137,201.1584,201.16132,201.17445,201.17307,201.15938,201.15271,201.1538,201.14912,201.1515,201.15653,201.15924,201.1656,201.16552,201.17458,201.18741,201.20422,201.20783,201.20368,201.22064,201.2332,201.22993,201.23093,201.23193
201.14634,201.17007,201.17361,201.1643,201.15405,201.16065,201.16682,201.17511,201.18206,201.18023,201.18776,201.18829,201.19243,201.20511,201.20039,201.19979,201.20258,201.2147,201.22994,201.22519,201.23456,201.23803,201.2307,201.22336
201.1122,201.14444,201.16258,201.17686,201.17436,201.17091,201.16451,201.16585,201.15952,201.1703,201.17029,201.1684,201.17524,201.1871,201.20676,201.21858,201.22299,201.22117,201.23175,201.24362,201.23579,201.23498,201.23698,201.23897
201.09513,201.13163,201.15706,201.18315,201.18452,201.17604,201.16335,201.16122,201.14824,201.16533,201.16155,201.15845,201.16664,201.1781,201.20994,201.22798,201.2332,201.22441,201.23265,201.25283,201.23641,201.23345,201.24012,201.24678
201.09513,201.13163,201.15706,201.18315,201.18452,201.17604,201.16335,201.16122,201.14824,201.16533,201.16155,201.15845,201.16664,201.1781,201.20994,201.22798,201.2332,201.22441,201.23265,201.25283,201.23641,201.23345,201.24012,201.24678
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,0.1577,,,,,,,,,,,,,,,,,,,,,
