0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
200.57679,200.60892,200.60676,200.61548,200.6411,200.67459,200.69365,200.72087,200.75953,200.74164,200.7981,200.81529,200.84748,200.87123,200.85572,200.86931,200.90808,200.89933,200.94725,200.94603,200.95483,200.99845,201.01096,200.99656,201.00381
200.58685,200.58311,200.62317,200.61817,200.64816,200.65036,200.67594,200.69212,200.71571,200.75104,200.77582,200.79267,200.83363,200.83913,200.85999,200.86148,200.87108,200.89142,200.90148,200.93219,200.94871,200.94485,200.96901,201.00182,200.99698
200.59311,200.59703,200.61469,200.66114,200.66889,200.67411,200.6893,200.69861,200.71973,200.75581,200.7656,200.7827,200.76584,200.80031,200.82783,200.86226,200.88347,200.89315,200.91336,200.91884,200.95265,200.9871,200.99569,201.02565,201.01216
200.57102,200.60645,200.58496,200.61262,200.67927,200.71274,200.72501,200.73084,200.73701,200.74814,200.75465,200.78682,200.84306,200.83233,200.83479,200.84222,200.86918,200.88472,200.90572,200.94319,200.93941,200.97315,201.00315,200.98661,201.02217
200.60229,200.60454,200.64751,200.62544,200.59528,200.63127,200.69205,200.7472,200.74321,200.73411,200.7301,200.75047,200.7418,200.80864,200.83558,200.84662,200.83773,200.89154,200.84347,200.91853,200.94849,200.97314,200.96715,200.98153,201.01421
200.60737,200.58824,200.61781,200.66779,200.6836,200.64789,200.64219,200.66678,200.70267,200.74841,200.79738,200.80712,200.78978,200.84,200.83361,200.86663,200.91648,200.89146,200.96198,200.92652,200.92771,200.91823,200.94827,200.99045,201.01189
200.58428,200.65147,200.63135,200.58874,200.61784,200.72053,200.70936,200.6792,200.69794,200.71254,200.75205,200.78855,200.8064,200.7909,200.81931,200.86927,200.85254,200.87992,200.87132,200.87673,200.9324,200.96071,200.99036,200.97376,200.98793
200.65101,200.60474,200.63356,200.67855,200.69161,200.63034,200.67888,200.73161,200.75223,200.74946,200.71329,200.71516,200.76369,200.7679,200.79341,200.79856,200.83827,200.84541,200.91606,200.94576,200.99573,200.94758,200.9562,201.01984,201.02192
200.59306,200.57618,200.65169,200.63816,200.62613,200.67692,200.70526,200.66565,200.67942,200.73121,200.77763,200.78205,200.79401,200.80039,200.84019,200.8372,200.85142,200.89869,200.85311,200.87356,200.86759,200.93861,200.96937,200.95097,201.02778
200.64999,200.6398,200.63397,200.65265,200.70456,200.70399,200.6645,200.73469,200.75171,200.75269,200.74079,200.72712,200.7613,200.78895,200.79109,200.81374,200.83515,200.86788,200.97462,200.93488,200.91097,200.94155,200.99745,201.04797,201.02954
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,0.54863,,,,,,,,,,,,,,,,,,,,,,
