0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
201.10145,201.10312,201.0988,201.09347,201.08361,201.06607,201.06126,201.04744,201.01355,201.03761,201.00361,201.03334,201.00501,200.9889,200.95869,200.97291,200.97187,200.95115,200.92197,200.97976,200.94695,200.95399,200.96904,200.92958
201.11485,201.10752,201.07263,201.0768,201.09825,201.05793,201.06014,201.04117,201.0766,201.0253,201.06146,201.01675,201.02876,200.99721,201,200.96954,200.97133,200.97104,200.95753,200.92824,200.91173,200.93543,200.90648,200.90118
201.07864,201.10915,201.1063,201.0545,201.06868,201.05569,201.06742,201.05201,201.01844,201.06258,201.03425,201.04798,201.01932,201.00949,201.00213,200.96555,200.96441,200.92618,200.94199,200.91473,200.91117,200.89032,200.90515,200.89191
201.11689,201.07055,201.06967,201.11005,201.07994,201.0859,201.0634,201.0721,201.07002,201.02513,201.03353,201.02028,201.01027,201.01793,201.00211,200.99936,200.98555,200.97667,200.94989,200.94507,200.95715,200.94326,200.93124,200.9618
201.12077,201.14601,201.14682,201.10328,201.07659,201.08457,201.09771,201.06003,201.07556,201.07357,201.04625,201.05497,201.02631,201.02213,200.99625,200.99073,200.98129,200.97391,201.00237,200.98487,200.98311,200.97995,200.97433,200.95425
201.14536,201.13134,201.12719,201.11213,201.11374,201.10264,201.06917,201.08494,201.07622,201.0572,201.0563,201.04814,201.06409,201.04427,201.02523,201.01211,201.00893,201.00844,201.0049,201.01229,201.01037,200.95862,200.92147,200.90429
201.11799,201.12415,201.1286,201.11772,201.10184,201.08559,201.10356,201.07596,201.06862,201.08103,201.06206,201.04008,201.01252,201.03009,201.031,201.03635,201.02951,201.03483,201.01522,201.00439,200.93223,200.95567,200.96798,200.98699
201.15579,201.10661,201.1221,201.12899,201.14224,201.15003,201.10825,201.12245,201.07329,201.06312,201.07457,201.06823,201.05639,201.03896,201.06173,201.04824,201.03614,201.04942,200.9664,200.95378,200.98936,201.00331,200.99959,200.94793
201.17922,201.19602,201.10845,201.1098,201.09491,201.08651,201.11169,201.12724,201.11205,201.11376,201.08622,201.09662,201.08774,201.099,201.06678,201.04522,201.0286,200.96258,201.0175,201.0264,201.03855,200.98885,200.93978,200.98607
201.19113,201.14016,201.13838,201.1284,201.11174,201.11953,201.08612,201.06125,201.08531,201.08918,201.08919,201.07366,201.08359,201.03118,201.01407,201.02706,201.01727,201.04451,201.06502,201.00033,200.95448,200.9827,201.0366,200.97897
201.20349,201.15749,201.16177,201.13033,201.14292,201.14086,201.10344,201.10946,201.09322,201.09819,201.0501,201.07078,201.03325,201.03786,201.06151,201.08388,201.07766,201.01107,200.97039,200.99394,201.04506,201.03842,200.94999,200.95545
201.20458,201.22233,201.21045,201.2068,201.13733,201.11319,201.14023,201.11685,201.13479,201.12119,201.13224,201.09715,201.12005,201.09431,201.05831,201.0136,201.01132,201.06218,201.08502,201.05452,201.0077,201.02371,201.03554,201.00897
201.20159,201.22633,201.23499,201.1898,201.20663,201.19405,201.14043,201.12682,201.08474,201.08022,201.07002,201.0891,201.04437,201.08026,201.07456,201.10086,201.08128,201.06474,201.00988,201.11661,201.07193,201.0327,201.01306,201.00385
201.24157,201.24192,201.21134,201.23707,201.21731,201.15106,201.16733,201.15746,201.12893,201.10482,201.08788,201.07134,201.07391,201.07315,201.06545,201.04939,201.08508,201.11219,201.10136,201.0194,201.04306,201.02833,201.01599,200.99334
,,,,,,,,,,,,,,,,,,,,,,,
,0.84016,,,,,,,,,,,,,,,,,,,,,,
