0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
201.18644,201.14844,201.0969,201.16519,201.11479,201.05953,201.07963,201.05849,201.03699,201.03957,201.02814,200.98122,201.00539,200.95652,200.95373,200.96376,200.91739,200.90042,200.80114,200.9167,200.77802,200.79325,200.8412,
201.13361,201.22935,201.07963,201.15198,201.11048,201.10915,201.02092,201.09821,201.05183,201.02365,201.04133,201.00425,201.0002,200.9561,200.94996,200.90607,200.99118,200.91036,200.8141,200.91673,200.78845,200.83017,200.82814,
201.15747,201.20665,201.10506,201.15498,201.12329,201.07736,201.07339,201.07388,201.04143,201.03956,201.04551,201.0254,200.99556,200.97559,200.96654,200.92353,200.9324,200.96526,200.79615,200.92953,200.77868,200.84863,200.81705,
201.09939,201.20756,201.13313,201.1149,201.14017,201.09174,201.05709,201.09222,201.04931,201.04067,201.03815,201.04261,201.00175,200.96568,200.94761,200.93217,200.97807,200.92454,200.83741,200.92331,200.7979,200.85112,200.83697,
201.13551,201.23311,201.08796,201.10788,201.17539,201.06492,201.08072,201.07916,201.08933,201.02885,201.03196,201.04503,200.98374,201.00562,200.95911,200.94803,200.93012,200.94649,200.8327,200.93952,200.81247,200.83638,200.84905,
201.13036,201.21804,201.13354,201.13265,201.14539,201.07421,201.07578,201.0837,201.08025,201.0435,201.04481,201.00085,201.01575,200.97856,201.00436,200.95132,200.97095,200.88915,200.87911,200.93822,200.83518,200.81772,200.86012,
201.16459,201.16198,201.18015,201.10209,201.1505,201.10465,201.06863,201.09896,201.0586,201.0561,201.06002,201.05015,200.9632,201.0019,200.98502,200.98199,200.94928,200.89583,200.90899,200.8931,200.88824,200.80078,200.85169,
201.16565,201.19006,201.16652,201.09605,201.15941,201.10558,201.11399,201.06494,201.09409,201.01622,201.06846,201.02752,201.00862,200.97985,201.0089,200.97891,200.97222,200.88983,200.93753,200.85326,200.93352,200.80295,200.83975,
201.24012,201.136,201.17252,201.11845,201.15049,201.10966,201.12013,201.08947,201.09666,201.04278,201.04048,201.05642,200.98556,201.01305,200.98701,201.00176,200.9285,200.9343,200.94411,200.85313,200.89263,200.86383,200.82185,
201.26123,201.15659,201.13756,201.17132,201.13935,201.12621,201.1204,201.08636,201.09523,201.0602,201.02808,201.02944,201.00818,201.0026,201.01331,200.99203,200.92362,200.97428,200.91485,200.89186,200.89102,200.88975,200.80864,
201.27571,201.22415,201.15473,201.16751,201.09942,201.08871,201.15331,201.10273,201.09607,201.04124,201.06077,201.05701,201.0016,200.99741,201.02479,200.9881,200.92491,200.99005,200.87662,200.98296,200.82308,200.8877,200.81237,
201.24413,201.30895,201.15203,201.18194,201.12453,201.09211,201.12897,201.11472,201.08204,201.08078,201.05333,201.03217,201.04029,200.99866,200.99999,200.97136,200.99302,200.94601,200.91886,200.95927,200.87787,200.83619,200.84189,
201.3173,201.27905,201.22012,201.13609,201.16748,201.08841,201.10929,201.15071,201.09292,201.06502,201.04376,201.05098,201.06584,200.99317,200.96809,200.99447,201.02793,200.89518,200.96911,200.89206,200.92242,200.83871,200.80355,
201.29939,201.24127,201.20907,201.19024,201.18762,201.14799,201.08886,201.12977,201.1011,201.09084,201.03089,201.06073,201.04681,201.0119,200.97721,200.99616,201.00011,200.9422,200.94759,200.93251,200.84776,200.88582,200.80171,
201.29279,201.20391,201.25816,201.19558,201.1828,201.15976,201.09438,201.13249,201.13327,201.06306,201.04707,201.05224,201.06557,201.0139,201.00251,201.00607,200.93408,201.02625,200.87437,200.94268,200.88296,200.83892,200.80216,
200.29086,,,,,,,,,,,,,,,,,,,,,,,
201.3173,,,,,,,,,,,,,,,,,,,,,,,
1.02644,,,,,,,,,,,,,,,,,,,,,,,
