0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23
200.93388, 200.94146, 200.96170, 200.96926, 200.99305, 201.00284, 201.02374, 201.04245, 201.07393, 201.06703, 201.11067, 201.10887, 201.15360, 201.15137, 201.18760, 201.17368, 201.20283, 201.24334, 201.24542, 201.24921, 201.29013, 201.26418, 201.31163, 201.35238
200.92634, 200.93766, 200.92520, 200.96387, 200.98630, 200.99705, 201.02726, 201.04428, 201.06549, 201.10096, 201.09386, 201.10930, 201.12266, 201.18221, 201.19089, 201.22418, 201.21259, 201.20917, 201.24709, 201.24434, 201.23756, 201.27872, 201.28373, 201.30864
200.90246, 200.91952, 200.94143, 200.96246, 200.97304, 200.98729, 201.01268, 201.04449, 201.03883, 201.07750, 201.09843, 201.13750, 201.14500, 201.15879, 201.18279, 201.16477, 201.19253, 201.22788, 201.23350, 201.26073, 201.26678, 201.30088, 201.30636, 201.33272
200.94759, 200.98286, 200.99085, 200.98324, 201.00743, 200.99933, 201.00460, 201.02605, 201.04921, 201.04654, 201.09685, 201.12643, 201.13862, 201.15147, 201.14775, 201.17509, 201.18615, 201.18875, 201.22101, 201.22369, 201.26882, 201.27810, 201.32922, 201.35292
200.86032, 200.88277, 200.96938, 200.99095, 200.99748, 201.04266, 201.04562, 201.03746, 201.05250, 201.07324, 201.06562, 201.06781, 201.10306, 201.10264, 201.14652, 201.16038, 201.16371, 201.19353, 201.21058, 201.27766, 201.29202, 201.31997, 201.32334, 201.29050
200.92421, 200.90801, 200.88425, 200.90774, 201.00272, 201.02604, 201.04943, 201.04261, 201.04332, 201.04094, 201.08242, 201.09370, 201.10744, 201.14130, 201.14302, 201.15820, 201.19946, 201.22439, 201.26293, 201.26979, 201.28288, 201.26601, 201.26973, 201.28931
200.83509, 200.91431, 200.92860, 200.93390, 200.87378, 200.94501, 201.01999, 201.05446, 201.05299, 201.07353, 201.07087, 201.08477, 201.10331, 201.12354, 201.13669, 201.16894, 201.20150, 201.21214, 201.22455, 201.25271, 201.21260, 201.23106, 201.25894, 201.33076
200.90196, 200.83829, 200.85026, 200.94357, 200.98112, 200.92773, 200.90026, 200.98151, 201.05458, 201.08095, 201.09755, 201.11488, 201.17379, 201.11828, 201.14969, 201.17862, 201.18157, 201.19611, 201.18797, 201.16863, 201.22676, 201.29877, 201.32399, 201.26164
200.85767, 200.94345, 200.97470, 200.86322, 200.90997, 200.99172, 200.99112, 200.96957, 200.96636, 200.99000, 201.03309, 201.06283, 201.03848, 201.11092, 201.15178, 201.11605, 201.13400, 201.13881, 201.17043, 201.23451, 201.28980, 201.24293, 201.21550, 201.32205
200.90926, 200.91128, 200.87952, 200.99539, 200.96749, 200.89360, 200.92905, 201.00221, 201.01927, 201.04694, 201.01339, 201.03642, 201.03986, 201.06199, 201.05977, 201.12815, 201.16188, 201.22671, 201.22986, 201.17598, 201.15971, 201.24462, 201.29439, 201.25847
200.86569, 200.82626, 200.93623, 200.87901, 200.87831, 200.97151, 201.01208, 200.95756, 200.93502, 200.92833, 201.02668, 201.04957, 201.10320, 201.15088, 201.13515, 201.13725, 201.12191, 201.07592, 201.12664, 201.23538, 201.25901, 201.19728, 201.26074, 201.32217
200.89248, 200.90420, 200.87799, 200.89647, 200.93442, 200.94578, 200.91200, 200.93527, 201.03447, 201.03738, 201.00678, 201.04525, 201.00423, 201.00985, 201.06036, 201.10994, 201.16729, 201.21012, 201.19604, 201.09344, 201.18757, 201.28498, 201.20876, 201.26289
200.97895, 200.90869, 200.92726, 200.93148, 200.98089, 200.93182, 200.96261, 201.00316, 201.00060, 200.99808, 201.01951, 201.00702, 201.06633, 201.11422, 201.10125, 201.12001, 201.12443, 201.14355, 201.20213, 201.28875, 201.26114, 201.25363, 201.36783, 201.33833
