0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23
200.76251, 200.73189, 200.76785, 200.78358, 200.85336, 200.87580, 200.92863, 200.91350, 201.02130, 201.03754, 201.05040, 201.13921, 201.14975, 201.16686, 201.21567, 201.26739, 201.24274, 201.34744, 201.35522, 201.40854, 201.43957, 201.45786, 201.50134
200.71168, 200.73512, 200.79204, 200.79503, 200.78514, 200.92958, 200.87366, 200.98556, 201.02380, 200.99973, 201.08402, 201.10330, 201.15273, 201.18012, 201.22892, 201.27070, 201.23896, 201.32862, 201.38958, 201.37765, 201.46033, 201.43085, 201.53465
200.70200, 200.71762, 200.77370, 200.80968, 200.81871, 200.90432, 200.88428, 200.98276, 200.98000, 201.03298, 201.09927, 201.13560, 201.11157, 201.17753, 201.23106, 201.28584, 201.26661, 201.29600, 201.39214, 201.35070, 201.46213, 201.45572, 201.51214
200.68459, 200.73694, 200.74516, 200.75962, 200.86977, 200.82684, 200.94242, 200.95087, 201.00130, 201.03653, 201.09111, 201.14075, 201.11322, 201.15697, 201.23801, 201.28303, 201.31574, 201.28681, 201.37546, 201.41362, 201.38375, 201.50367, 201.47293
200.66173, 200.72145, 200.79541, 200.76218, 200.81876, 200.84336, 200.95888, 200.91345, 200.99897, 201.09929, 201.05891, 201.13719, 201.13314, 201.16648, 201.22952, 201.27746, 201.31230, 201.28859, 201.34901, 201.42573, 201.38208, 201.50187, 201.48141
200.67905, 200.67346, 200.75369, 200.81681, 200.75648, 200.92084, 200.91281, 200.92349, 201.01199, 201.08934, 201.06153, 201.12185, 201.13693, 201.16273, 201.20813, 201.30014, 201.31339, 201.34111, 201.32001, 201.41041, 201.41020, 201.44292, 201.49968
200.66941, 200.69939, 200.71410, 200.80855, 200.78984, 200.91254, 200.86081, 200.93538, 201.05971, 201.03308, 201.07082, 201.12697, 201.14304, 201.17125, 201.19783, 201.30214, 201.30624, 201.35316, 201.32675, 201.36321, 201.45925, 201.42293, 201.51539
200.69778, 200.71743, 200.74113, 200.75006, 200.85776, 200.86267, 200.86925, 200.96169, 201.03993, 201.04732, 201.05723, 201.10375, 201.15110, 201.16725, 201.23517, 201.26579, 201.29968, 201.35750, 201.38195, 201.33251, 201.43412, 201.43893, 201.53692
200.67329, 200.73730, 200.76940, 200.73718, 200.86094, 200.82331, 200.91989, 200.96360, 201.00812, 201.05253, 201.05715, 201.11081, 201.14840, 201.17154, 201.21376, 201.25525, 201.28924, 201.36361, 201.36679, 201.35560, 201.40739, 201.48149, 201.51476
200.64595, 200.70938, 200.79400, 200.73768, 200.85042, 200.81278, 200.93546, 200.97177, 201.00918, 201.02379, 201.07454, 201.10748, 201.14643, 201.18297, 201.20802, 201.23434, 201.30870, 201.34812, 201.37364, 201.37460, 201.40252, 201.47182, 201.48848
200.65656, 200.67482, 200.77430, 200.76608, 200.84238, 200.84430, 200.92694, 200.96716, 200.99341, 201.01851, 201.04588, 201.10970, 201.14322, 201.18659, 201.20701, 201.25293, 201.28007, 201.34055, 201.38185, 201.40158, 201.35041, 201.53631, 201.48118
200.63845, 200.68129, 200.74131, 200.78045, 200.84112, 200.83466, 200.96304, 200.97303, 200.97043, 201.01876, 201.07097, 201.10134, 201.11334, 201.19814, 201.20114, 201.26368, 201.25628, 201.34265, 201.40033, 201.36308, 201.39036, 201.48003, 201.49003
200.66405, 200.67152, 200.76598, 200.76357, 200.82243, 200.85109, 200.95443, 200.94678, 200.98437, 201.00270, 201.06168, 201.09455, 201.15247, 201.18833, 201.18916, 201.24396, 201.24940, 201.33426, 201.40216, 201.38094, 201.38774, 201.51433, 201.46168
200.65159, 200.68232, 200.76715, 200.78100, 200.81820, 200.83094, 200.94156, 200.95443, 200.96019, 201.02797, 201.04416, 201.10681, 201.17625, 201.14497, 201.20732, 201.23236, 201.24827, 201.35228, 201.36530, 201.37782, 201.38307, 201.51075, 201.45140
200.65870, 200.66996, 200.77073, 200.76481, 200.83019, 200.85861, 200.93205, 200.93799, 200.97524, 201.01750, 201.04646, 201.09621, 201.15838, 201.14095, 201.19966, 201.24538, 201.24161, 201.33626, 201.36019, 201.37631, 201.40134, 201.49123, 201.45388
200.64779, 200.70759, 200.75944, 200.73363, 200.85744, 200.81672, 200.92461, 200.98178, 200.99253, 200.97834, 201.03683, 201.09651, 201.13101, 201.13984, 201.20986, 201.21955, 201.27272, 201.35299, 201.35891, 201.33243, 201.45039, 201.42445, 201.53295
200.65253, 200.73254, 200.73323, 200.71712, 200.86291, 200.80793, 200.90714, 200.96357, 200.98729, 201.01493, 201.02744, 201.08521, 201.13977, 201.12993, 201.18370, 201.24397, 201.29882, 201.32513, 201.35650, 201.32380, 201.42577, 201.42228, 201.51236
200.65053, 200.68496, 200.70910, 200.75909, 200.82121, 200.84642, 200.85132, 200.96089, 200.98934, 201.03627, 201.01226, 201.09532, 201.10956, 201.15384, 201.20300, 201.23585, 201.27448, 201.34606, 201.29184, 201.33921, 201.45289, 201.41088, 201.48753
200.68250, 200.67729, 200.69362, 200.79500, 200.75997, 200.89373, 200.82518, 200.93078, 201.01577, 201.00915, 201.04029, 201.12413, 201.06076, 201.11933, 201.21546, 201.24089, 201.29551, 201.33221, 201.25368, 201.40078, 201.37722, 201.48942, 201.41445
200.64175, 200.71901, 200.78007, 200.75212, 200.72727, 200.88022, 200.90072, 200.86764, 201.00835, 201.00749, 201.04949, 201.07214, 201.08292, 201.14854, 201.17715, 201.26002, 201.31278, 201.25198, 201.31334, 201.41124, 201.31649, 201.47680, 201.46339
200.69203, 200.70085, 200.72941, 200.73595, 200.82312, 200.79999, 200.93707, 200.87221, 200.94447, 201.02749, 201.06515, 201.03813, 201.08098, 201.15655, 201.21123, 201.25899, 201.26105, 201.23929, 201.36197, 201.32129, 201.39671, 201.42446, 201.53525
200.71015, 200.69329, 200.69626, 200.79726, 200.79785, 200.81006, 200.89037, 200.94075, 200.90957, 201.02268, 201.03718, 201.05256, 201.09046, 201.11465, 201.25978, 201.24544, 201.19387, 201.30470, 201.36417, 201.26470, 201.46701, 201.38697, 201.52772
200.68470, 200.72813, 200.73613, 200.75986, 200.76898, 200.88966, 200.83473, 200.95172, 200.92286, 200.99866, 201.05281, 201.05494, 201.03797, 201.19285, 201.20236, 201.22367, 201.20859, 201.31727, 201.30137, 201.36719, 201.37793, 201.43747, 201.48676
200.96566, 200.51711, 200.74279, 200.74051, 200.81706, 200.86414, 200.85574, 200.89896, 200.95997, 200.95343, 201.07479, 201.04045, 201.06869, 201.16875, 201.22199, 201.19141, 201.22583, 201.29899, 201.31552, 201.34708, 201.37204, 201.44336, 201.52045
