0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23
200.79794, 200.77073, 200.71478, 200.73514, 200.73228, 200.76084, 200.72240, 200.66908, 200.64305, 200.63190, 200.59274, 200.58345, 200.60974, 200.61042, 200.63983, 200.62760, 200.53766, 200.49639, 200.55034, 200.58485, 200.49859, 200.53240, 200.56491, 200.56547
200.79460, 200.81171, 200.76254, 200.71333, 200.65277, 200.63553, 200.65217, 200.70616, 200.70240, 200.68737, 200.69106, 200.68627, 200.65143, 200.62525, 200.58725, 200.53700, 200.54388, 200.58577, 200.58149, 200.50845, 200.51062, 200.56652, 200.52809, 200.49751
200.76546, 200.69202, 200.68339, 200.74125, 200.75729, 200.70951, 200.67225, 200.62549, 200.61815, 200.59880, 200.58553, 200.57492, 200.58191, 200.57054, 200.55508, 200.59304, 200.60077, 200.55980, 200.49539, 200.50167, 200.57112, 200.50370, 200.46785, 200.53597
200.74079, 200.76048, 200.77188, 200.66956, 200.64740, 200.62804, 200.67662, 200.69933, 200.67477, 200.70272, 200.67248, 200.66377, 200.65705, 200.64325, 200.60406, 200.52227, 200.48393, 200.49603, 200.55658, 200.54938, 200.44140, 200.47180, 200.51415, 200.44310
200.73344, 200.69244, 200.65004, 200.69604, 200.69420, 200.71749, 200.66959, 200.61011, 200.60763, 200.56204, 200.55160, 200.55829, 200.52478, 200.52683, 200.55104, 200.58878, 200.61150, 200.56259, 200.46147, 200.45653, 200.51796, 200.47099, 200.42389, 200.45249
200.70504, 200.73509, 200.72982, 200.72066, 200.66578, 200.63658, 200.61794, 200.63049, 200.64058, 200.62882, 200.64173, 200.59819, 200.59231, 200.55750, 200.53227, 200.51126, 200.48916, 200.52490, 200.56381, 200.51621, 200.45415, 200.45023, 200.49317, 200.45753
200.75923, 200.69870, 200.68490, 200.64520, 200.63654, 200.64901, 200.68198, 200.67929, 200.64025, 200.63866, 200.63202, 200.63044, 200.59205, 200.60312, 200.55060, 200.56775, 200.51837, 200.49684, 200.47941, 200.51353, 200.51545, 200.46909, 200.41585, 200.45740
200.63593, 200.64247, 200.61873, 200.65954, 200.67881, 200.69206, 200.64728, 200.63414, 200.61867, 200.68057, 200.59492, 200.58552, 200.57775, 200.54870, 200.56883, 200.53210, 200.52453, 200.49211, 200.46391, 200.42439, 200.43972, 200.49135, 200.47878, 200.41362
200.71778, 200.67610, 200.70786, 200.69367, 200.68721, 200.64982, 200.63750, 200.62974, 200.56259, 200.52458, 200.56712, 200.56189, 200.54298, 200.53552, 200.54880, 200.53049, 200.52921, 200.50057, 200.49252, 200.46788, 200.42353, 200.40135, 200.42270, 200.43598
200.69975, 200.69988, 200.70328, 200.65464, 200.63533, 200.63141, 200.63928, 200.59560, 200.64978, 200.58564, 200.55353, 200.52949, 200.54491, 200.53004, 200.49409, 200.49671, 200.48306, 200.50526, 200.49316, 200.50860, 200.50412, 200.46179, 200.42129, 200.38589
200.62151, 200.66872, 200.64176, 200.64819, 200.63402, 200.62687, 200.58353, 200.59208, 200.57959, 200.55686, 200.55176, 200.54271, 200.51062, 200.51898, 200.49785, 200.47745, 200.49998, 200.47877, 200.46479, 200.44782, 200.44993, 200.44133, 200.41659, 200.40296
200.61971, 200.62326, 200.61666, 200.61732, 200.63239, 200.59651, 200.59847, 200.56912, 200.54598, 200.54984, 200.53263, 200.53796, 200.52326, 200.49615, 200.50552, 200.47947, 200.45727, 200.46152, 200.45791, 200.44085, 200.42353, 200.41939, 200.39051, 200.39168
200.60123, 200.59776, 200.61068, 200.59064, 200.55530, 200.58068, 200.54802, 200.56578, 200.54820, 200.53425, 200.53836, 200.49274, 200.51546, 200.50193, 200.48184, 200.47730, 200.45827, 200.40739, 200.39413, 200.39628, 200.35805, 200.34986, 200.36930, 200.33460
200.62997, 200.58052, 200.55915, 200.57711, 200.56952, 200.55149, 200.55783, 200.53403, 200.54220, 200.52878, 200.51419, 200.53991, 200.51083, 200.47979, 200.45071, 200.43233, 200.42729, 200.41530, 200.41553, 200.36071, 200.40008, 200.35239, 200.33372, 200.36417
200.64619, 200.63360, 200.58189, 200.55531, 200.55083, 200.53575, 200.53531, 200.51821, 200.51272, 200.52003, 200.51450, 200.47699, 200.45392, 200.46599, 200.45839, 200.44825, 200.40795, 200.40229, 200.38652, 200.40810, 200.33935, 200.36291, 200.38366, 200.32793
200.54827, 200.55086, 200.60218, 200.55204, 200.54803, 200.54222, 200.51649, 200.51235, 200.48347, 200.47949, 200.46245, 200.45502, 200.45316, 200.40555, 200.40892, 200.40298, 200.39140, 200.39421, 200.36947, 200.36544, 200.37679, 200.35982, 200.29149, 200.27577
200.53532, 200.51643, 200.52045, 200.55468, 200.55303, 200.51479, 200.52641, 200.52768, 200.50765, 200.45525, 200.44703, 200.45467, 200.43468, 200.43779, 200.42380, 200.39938, 200.42360, 200.41635, 200.40670, 200.35604, 200.33449, 200.26985, 200.27638, 200.27927
200.57584, 200.56837, 200.50027, 200.47691, 200.49718, 200.50506, 200.48887, 200.46098, 200.46779, 200.47172, 200.41902, 200.42321, 200.39880, 200.42682, 200.40446, 200.39267, 200.38228, 200.37950, 200.34596, 200.30009, 200.27564, 200.31747, 200.29032, 200.31389
200.48693, 200.54239, 200.52922, 200.50792, 200.43175, 200.40986, 200.44274, 200.46492, 200.44709, 200.44121, 200.44840, 200.40760, 200.43563, 200.52589, 200.36353, 200.37888, 200.35423, 200.27440, 200.26798, 200.29344, 200.31588, 200.29487, 200.27233, 200.24838
200.53034, 200.43437, 200.45079, 200.48123, 200.50620, 200.49409, 200.39345, 200.36366, 200.37169, 200.38417, 200.40712, 200.40012, 200.36783, 200.20943, 200.33362, 200.28173, 200.24528, 200.30506, 200.32094, 200.32440, 200.24940, 200.24555, 200.26894, 200.25056
