0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
202.22162,202.19234,202.18046,202.15206,202.1548,202.14393,202.10177,202.07523,202.04795,202.05448,202.01563,202.00057,201.97513,201.9207,201.90937,201.93945,201.87757,201.84502,201.83647,201.83704,201.80622,201.79233,201.75886,201.72235,201.72996
202.11767,202.1303,202.1137,202.09076,202.07328,202.0485,202.03307,202.01692,201.99771,201.96067,201.97706,201.94303,201.91377,201.91367,201.89044,201.84955,201.82153,201.81126,201.80242,201.76878,201.7735,201.7266,201.68978,201.68399,201.67817
202.12562,202.07539,202.04853,202.05622,202.03172,202.00211,202.00584,201.98063,201.96811,201.95073,201.90096,201.91043,201.92051,201.87672,201.82694,201.81287,201.82623,201.79162,201.76393,201.72243,201.68949,201.67589,201.64874,201.64915,201.59065
202.09025,202.07978,202.06882,202.03216,201.99405,201.9845,201.95462,201.93728,201.9192,201.8928,201.89399,201.832,201.81992,201.80022,201.80666,201.785,201.74889,201.75072,201.7082,201.69149,201.68176,201.6499,201.63512,201.60037,201.61026
202.01401,202.03057,202.02612,202.00675,201.99736,201.9732,201.95067,201.92702,201.90079,201.88744,201.82396,201.82537,201.79526,201.77759,201.75247,201.73204,201.74828,201.69869,201.67248,201.6877,201.61215,201.60978,201.6203,201.58834,201.55214
202.04331,201.98889,201.96096,201.98127,201.96708,201.94308,201.90898,201.91083,201.86377,201.84211,201.84981,201.82528,201.803,201.78675,201.76429,201.74705,201.69681,201.67764,201.66538,201.64133,201.65113,201.64738,201.59564,201.60706,201.5808
202.00869,201.98626,201.93842,201.88912,201.8878,201.86629,201.87783,201.85538,201.84323,201.80235,201.79517,201.76705,201.74317,201.71681,201.699,201.69476,201.65932,201.64016,201.63517,201.60756,201.60159,201.56079,201.54191,201.51724,201.52049
201.97062,201.91902,201.94806,201.92476,201.87699,201.8632,201.81618,201.83306,201.8006,201.78824,201.7441,201.7594,201.75586,201.7427,201.69024,201.64093,201.61555,201.63997,201.60258,201.58402,201.55376,201.5162,201.52217,201.52026,201.52414
201.95682,201.95104,201.87242,201.83629,201.85355,201.80415,201.77632,201.71609,201.72733,201.71835,201.743,201.71713,201.69544,201.66442,201.69504,201.64967,201.62164,201.56621,201.5451,201.49231,201.49164,201.50622,201.51168,201.50487,201.44206
201.92453,201.87752,201.85665,201.84423,201.7769,201.78622,201.78632,201.7797,201.72918,201.70663,201.67051,201.63862,201.60662,201.60825,201.55457,201.5841,201.5419,201.53977,201.54357,201.52627,201.52496,201.5267,201.47952,201.47279,201.4022
