0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
202.28598,202.29976,202.26912,202.21358,202.20166,202.1805,202.15981,202.13017,202.0895,201.98543,202.00281,201.97269,201.91513,201.883,201.7294,201.79045,201.70982,201.66321,201.6339,201.5504,201.55319,201.44681,201.46231,201.43805,
202.29401,202.26965,202.23261,202.19623,202.18787,202.16736,202.16183,202.07406,202.07355,201.98359,202.01163,201.92221,201.89942,201.84495,201.7385,201.76303,201.70124,201.62281,201.63933,201.53806,201.55345,201.4251,201.44241,201.42163,
202.28633,202.22488,202.24419,202.18389,202.17543,202.14697,202.12405,202.07151,202.05475,201.95114,201.97802,201.93541,201.86255,201.83567,201.73752,201.76181,201.6435,201.63292,201.62641,201.49535,201.52124,201.43436,201.44742,201.4054,
202.23058,202.23267,202.21167,202.18446,202.12488,202.15452,202.08647,202.07797,202.02259,201.92343,201.97082,201.90954,201.86223,201.79418,201.71202,201.73456,201.66796,201.59657,201.62638,201.45979,201.5198,201.42635,201.43409,201.40772,
202.23084,202.21356,202.17944,202.18782,202.1182,202.15105,202.04714,202.02967,202.02991,201.91463,201.94676,201.88745,201.80346,201.81793,201.69622,201.70505,201.63952,201.60539,201.59899,201.49417,201.456,201.43121,201.39185,201.45106,
202.27324,202.19526,202.14263,202.17306,202.07553,202.13569,202.05203,202.02282,201.98366,201.9323,201.91896,201.83038,201.79951,201.77602,201.69546,201.68611,201.62278,201.6069,201.54943,201.52572,201.43629,201.44171,201.37184,201.44929,
202.26719,202.22478,202.16356,202.15461,202.0415,202.09171,202.03464,201.93674,202.02102,201.9335,201.88583,201.83526,201.77874,201.74448,201.68492,201.66139,201.60903,201.58519,201.56572,201.43029,201.50357,201.40789,201.38783,201.44899,
202.24447,202.27402,202.1422,202.10367,202.08111,202.06121,202.0115,201.96027,201.97606,201.87578,201.87707,201.81339,201.77786,201.74279,201.62377,201.67,201.5946,201.5625,201.5419,201.41286,201.50185,201.40371,201.44893,201.40135,
202.27588,202.21665,202.15834,202.13536,202.00719,202.07809,202.019,201.938,201.94364,201.8477,201.86589,201.80033,201.77028,201.69995,201.59994,201.65873,201.59955,201.53284,201.51963,201.43722,201.49165,201.39531,201.48427,201.35606,
202.22652,202.25025,202.16558,202.12832,202.04254,202.01677,201.97822,201.95339,201.92885,201.8311,201.82631,201.78642,201.7511,201.69377,201.60053,201.63945,201.5999,201.50841,201.51457,201.44112,201.46219,201.4392,201.41077,201.38829,
202.19479,202.18176,202.18631,202.15451,202.00822,202.07544,201.93826,201.93431,201.87104,201.84174,201.79978,201.76775,201.7447,201.69243,201.57849,201.61897,201.55886,201.50604,201.52552,201.46696,201.46933,201.4185,201.35226,201.36709,
202.17485,202.16065,202.17338,202.10567,202.04999,202.00545,201.99,201.89016,201.8985,201.8175,201.80772,201.73927,201.71375,201.65847,201.59067,201.60689,201.55208,201.50323,201.52911,201.47324,201.4515,201.36444,201.34061,201.33141,
201.33141,,,,,,,,,,,,,,,,,,,,,,,,
202.57517,,,,,,,,,,,,,,,,,,,,,,,,
1.24376,,,,,,,,,,,,,,,,,,,,,,,,
