0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
200.82012,200.67387,200.63324,200.62614,200.58528,200.58273,200.57661,200.57434,200.57734,200.6357,200.59829,200.6722,200.68052,200.69839,200.67585,200.7261,200.78255,200.74602,200.82481,200.79398,200.84638,200.88853,200.90008,
200.78867,200.62972,200.60459,200.56818,200.57857,200.48837,200.55628,200.63297,200.61663,200.62213,200.63351,200.66188,200.66404,200.69221,200.73252,200.72001,200.75601,200.78525,200.76093,200.85835,200.8847,200.78069,200.88753,
200.75646,200.58795,200.54339,200.50564,200.57573,200.52788,200.5677,200.62185,200.62446,200.63347,200.6255,200.67049,200.66268,200.6769,200.76557,200.73548,200.73676,200.82665,200.76805,200.85751,200.80906,200.88683,200.87035,
200.69223,200.56547,200.53599,200.51601,200.5331,200.52576,200.57686,200.63866,200.59683,200.65348,200.645,200.67929,200.71984,200.67914,200.75178,200.75756,200.75745,200.78351,200.77066,200.80586,200.85438,200.92596,200.88399,
200.56502,200.53011,200.51456,200.51326,200.54482,200.54669,200.58477,200.62221,200.63638,200.64439,200.67921,200.68046,200.67464,200.75154,200.75088,200.7967,200.73597,200.75824,200.84434,200.80072,200.85484,200.85728,200.91551,
200.54848,200.50139,200.42458,200.55885,200.55826,200.57007,200.60258,200.60946,200.63933,200.67089,200.69987,200.69174,200.67744,200.77134,200.7194,200.82044,200.81482,200.75159,200.78973,200.8235,200.84214,200.84423,200.94331,
200.50595,200.54028,200.46995,200.54733,200.52259,200.5557,200.64813,200.60771,200.68287,200.66699,200.6863,200.72682,200.71776,200.75188,200.75358,200.81149,200.81763,200.78296,200.79635,200.86456,200.7942,200.88216,200.90405,
200.59199,200.48084,200.46143,200.53592,200.60278,200.55134,200.59834,200.63652,200.69907,200.67325,200.73323,200.73437,200.71748,200.75693,200.80174,200.77514,200.78455,200.83298,200.78988,200.90907,200.78919,200.87474,200.84968,
200.49763,200.49209,200.5234,200.49612,200.59918,200.5625,200.60482,200.69435,200.64612,200.72761,200.73114,200.75459,200.7374,200.77669,200.78355,200.78372,200.82569,200.86907,200.75043,200.86673,200.86974,200.84111,200.88127,
200.56948,200.45647,200.49501,200.53736,200.57301,200.60849,200.60801,200.66202,200.73516,200.71022,200.76286,200.72592,200.79304,200.78498,200.7945,200.76515,200.82465,200.84681,200.84864,200.82884,200.87439,200.84169,200.86602,
200.53588,200.53631,200.49923,200.51595,200.58583,200.63337,200.6127,200.71144,200.72219,200.71655,200.76637,200.77707,200.76886,200.81701,200.76614,200.81376,200.80853,200.84977,200.8472,200.85576,200.89723,200.82262,200.88857,
200.58932,200.4886,200.53181,200.55058,200.55398,200.6475,200.60444,200.72573,200.74155,200.70782,200.77782,200.7892,200.83475,200.7973,200.78428,200.82332,200.79862,200.86994,200.89639,200.82355,200.90502,200.79932,200.91624,
200.54669,200.54101,200.49429,200.58506,200.60465,200.62283,200.64833,200.68517,200.74747,200.73083,200.77334,200.82763,200.81496,200.80698,200.81761,200.79742,200.81941,200.91373,200.84517,200.85216,200.92092,200.81903,200.90908,
200.5661,200.55041,200.53013,200.54231,200.63418,200.61284,200.65699,200.73581,200.72165,200.74532,200.80043,200.82523,200.83212,200.8106,200.80393,200.82033,200.83841,200.90469,200.8529,200.88815,200.89507,200.82539,200.90304,
200.62394,200.54833,200.50967,200.58571,200.62501,200.60655,200.6698,200.71871,200.75441,200.79059,200.77086,200.8424,200.79818,200.83297,200.79702,200.83714,200.88042,200.88644,200.85681,200.86779,200.90282,200.87612,200.85697,
200.60111,200.50518,200.57994,200.61548,200.57812,200.67075,200.64995,200.72011,200.75544,200.75146,200.80903,200.82361,200.84743,200.82827,200.82481,200.8189,200.85112,200.89952,200.86782,200.87738,200.9115,200.87905,200.8966,
200.63327,200.52758,200.59054,200.57397,200.63963,200.60623,200.68209,200.72872,200.75494,200.77318,200.83194,200.81633,200.80304,200.83721,200.82752,200.8619,200.88986,200.91478,200.81471,200.90071,200.89827,200.90892,200.88986,
200.58329,200.58069,200.56157,200.62299,200.59885,200.69457,200.65973,200.72334,200.75931,200.77093,200.80967,200.81082,200.82823,200.8329,200.86698,200.8596,200.89701,200.88786,200.86173,200.88548,200.88471,200.91567,200.90202,
200.65263,200.62295,200.56547,200.60318,200.63888,200.66737,200.69333,200.7107,200.75882,200.79148,200.81721,200.82076,200.79557,200.86493,200.81147,200.89964,200.87415,200.8956,200.86968,200.92594,200.8497,200.92213,200.96025,
200.68767,200.55352,200.59938,200.64338,200.61642,200.70363,200.70263,200.71176,200.74966,200.79567,200.7969,200.81339,200.80528,200.84814,200.84349,200.90818,200.86152,200.86348,200.87545,200.9106,200.91957,200.91197,201.01474,
200.63785,200.60459,200.6682,200.62027,200.64837,200.6746,200.68291,200.73693,200.75327,200.78036,200.85095,200.77231,200.82439,200.84862,200.85349,200.87607,200.90251,200.85267,200.91316,200.88012,200.93119,200.95348,200.98721,
200.78249,200.6437,200.6369,200.68357,200.62818,200.6892,200.71378,200.73985,200.72544,200.83752,200.79265,200.77497,200.84315,200.84063,200.8502,200.87444,200.84654,200.93848,200.83776,200.93851,200.90647,201.01636,201.02223,
200.95475,200.6823,200.70372,200.62407,200.6866,200.70613,200.6776,200.74199,200.76628,200.76945,200.79366,200.80843,200.83324,200.85606,200.86384,200.84823,200.87301,200.89409,200.87213,200.95329,200.96139,200.96023,200.98419,
200.94763,200.76082,200.69707,200.70356,200.69028,200.72804,200.67483,200.75818,200.80616,200.72949,200.81497,200.78962,200.83062,200.84419,200.84399,200.84859,200.87631,200.88907,200.90682,200.98571,200.95856,200.97125,200.96966,
200.90637,200.85174,200.73397,200.785,200.72132,200.72006,200.68401,200.75751,200.76736,200.78285,200.80674,200.79943,200.81451,200.85479,200.86014,200.82946,200.91634,200.89653,200.93508,200.95135,200.96951,200.96751,200.95945,
200.42458,,,,,,,,,,,,,,,,,,,,,,,
201.02223,,,,,,,,,,,,,,,,,,,,,,,
0.59765,,,,,,,,,,,,,,,,,,,,,,,
