0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
200.65188,200.64926,200.62828,200.62209,200.62386,200.6081,200.64669,200.63394,200.64402,200.65016,200.65293,200.65279,200.68217,200.67903,200.65804,200.66881,200.65341,200.65012,200.66263,200.64775,200.65003,200.66934,200.63732,200.68536,200.62623
200.66181,200.6902,200.68708,200.67977,200.66939,200.68294,200.64687,200.6812,200.68564,200.68118,200.70109,200.70034,200.67605,200.70298,200.71011,200.69231,200.68295,200.66109,200.66844,200.70118,200.68961,200.69229,200.68187,200.67799,200.71519
200.67953,200.66713,200.70202,200.69321,200.69175,200.69765,200.68676,200.6774,200.67158,200.68122,200.67719,200.6854,200.68894,200.68995,200.67275,200.68392,200.67726,200.70324,200.70444,200.69965,200.71986,200.68548,200.72536,200.7234,200.73323
200.64004,200.63243,200.6258,200.68709,200.70579,200.71754,200.71659,200.69633,200.70158,200.69534,200.66579,200.67904,200.69545,200.65581,200.6836,200.69613,200.70505,200.71544,200.70756,200.70749,200.73414,200.7456,200.69854,200.69688,200.65154
200.64882,200.69427,200.68276,200.65221,200.68911,200.70131,200.73096,200.7366,200.72635,200.6872,200.72398,200.68517,200.69334,200.72866,200.71222,200.71935,200.734,200.71963,200.74232,200.74129,200.70039,200.70591,200.70404,200.6836,200.68644
200.71119,200.70106,200.72063,200.73076,200.69189,200.67296,200.68137,200.73653,200.72948,200.7487,200.7313,200.76176,200.73025,200.72363,200.73405,200.73543,200.73579,200.74836,200.71047,200.73204,200.69797,200.67103,200.70405,200.72804,200.77667
200.73397,200.70078,200.67537,200.68878,200.71464,200.72801,200.68383,200.65042,200.6941,200.74511,200.74887,200.74216,200.75637,200.75442,200.75202,200.74841,200.73218,200.73382,200.71382,200.68264,200.70988,200.71549,200.74087,200.70042,200.65761
200.64552,200.70464,200.74865,200.71115,200.67969,200.70093,200.76131,200.74408,200.68096,200.67629,200.67413,200.69047,200.71784,200.71034,200.71838,200.71051,200.70388,200.69266,200.74123,200.74829,200.73873,200.75964,200.70816,200.70608,200.71889
200.77151,200.72335,200.68274,200.69463,200.75848,200.69819,200.6678,200.69844,200.78137,200.75491,200.75573,200.7339,200.71117,200.74877,200.74957,200.75717,200.76727,200.76795,200.76278,200.7314,200.71137,200.71616,200.75279,200.74965,200.77967
200.69358,200.74098,200.77235,200.77403,200.68937,200.72113,200.76781,200.73399,200.69848,200.69244,200.7217,200.72736,200.76375,200.74961,200.73683,200.72021,200.71612,200.7384,200.70703,200.73699,200.77473,200.70687,200.70952,200.77891,200.79058
200.79391,200.74934,200.75629,200.70295,200.72536,200.72437,200.69911,200.69377,200.71134,200.77474,200.74237,200.753,200.74661,200.74794,200.75139,200.7671,200.75457,200.76166,200.72764,200.71881,200.70603,200.78781,200.80243,200.75049,200.69865
200.76945,200.78187,200.68673,200.74873,200.76549,200.73394,200.68627,200.74177,200.75839,200.70791,200.73177,200.72164,200.72104,200.70824,200.69276,200.69484,200.73206,200.69774,200.76292,200.77302,200.76575,200.77077,200.76203,200.78319,200.78006
200.65985,200.64869,200.75355,200.77741,200.76459,200.7668,200.80588,200.76847,200.71172,200.70526,200.7112,200.72157,200.70328,200.7191,200.71862,200.72992,200.7266,200.75831,200.73821,200.80025,200.81177,200.76404,200.76551,200.74091,200.73175
,,,,,,,,,,,,,,,,,,,,,,,,
,,0.33428,,,,,,,,,,,,,,,,,,,,,,
